verdict,text,part,label,title_results,text_results,text_and_title_results,whole_case_results
SH-21-03-7171-604,"הנאשם כבן 29, ריצה עד כה מספר עונשי מאסר ממושכים. בשנת 2018, במהלך ריצוי עונש המאסר האחרון בכלא חרמון, גילה הנאשם מוטיבציה שיקומית והשתלב בטיפול גמילה ממושך. עם שחרורו הוצע לנאשם להשתלב בהוסטל המשכי, אך הנאשם סירב לכך, והטיפול נקטע. לתקופה ניסה הנאשם לשמר תפקוד נורמטיבי, הוא נמנע משימוש בסמים והשתלב בעבודה. ואולם כעבור חודשים ספורים ביצע את העבירות שבפני.",תסקירי שירות מבחן וחוות דעת הממונה,תסקיר שירות מבחן,תסקיר שירות מבחן,ראיות לעונש,תסקיר שירות מבחן,תסקיר שירות מבחן
SH-21-03-7171-604,"עוד בשלב המעצר הביע הנאשם עייפות ומצוקה מאורחות חייו, והכיר בנזקקותו לעזרה. הנאשם הופנה ליחידה להתמכרויות, שולב בטיפול קבוצתי, ומסר בדיקות שתן לאיתור שרידי סם.",תסקירי שירות מבחן וחוות דעת הממונה,תסקיר שירות מבחן,תסקיר שירות מבחן,ראיות לעונש,תסקיר שירות מבחן,תסקיר שירות מבחן
SH-21-03-7171-604,ביולי 2022 נקלט הנאשם בבית המשפט הקהילתי.,תסקירי שירות מבחן וחוות דעת הממונה,תסקיר שירות מבחן,תסקיר שירות מבחן,ראיות לעונש,תסקיר שירות מבחן,תסקיר שירות מבחן
SH-21-03-7171-604,"במסגרת התסקיר הקהילתי, עמד שירות מבחן על חיוניות שילוב הנאשם בטיפול בהתמכרות כמוקד התערבות מרכזי. לצדו, הומלץ על שילוב הנאשם בטיפול ייעודי לעוברי חוק, וסיועו במיצוי זכויות, באיתור מענה תעסוקתי, וחיזוק קשרי קהילה.",תסקירי שירות מבחן וחוות דעת הממונה,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן
SH-21-03-7171-604,"במשך שמונה חודשים שיתף הנאשם פעולה עם גורמי הטיפול. הוא שימר קשר עם שירות מבחן, השתלב בעבודה, מסר בדיקות שתן נקיות, וערך מאמצים להגיע ליחידה להתמכרויות. בשל קושי במוגנות אישית אליה נקלעו הנאשם ומשפחתו, נבצר ממנו להגיע בהתמדה ליחידה להתמכרויות, ובנוסף ניכר היה כי ייארך זמן עד לביסוס אמון ופתיחות מצדו במרחב הטיפולי.",תסקירי שירות מבחן וחוות דעת הממונה,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן
SH-21-03-7171-604,"במרץ 2023 התנהלה חקירה משטרתית נגד הנאשם, בעקבותיה חווה הנאשם משבר אמון ואכזבה מהמערכות, עזב את עבודתו, וניתק קשר עם גורמי הטיפול. חרף האמור, הוחלט ליתן לנאשם הזדמנות נוספת, והוצע לו להשתלב בטיפול כוללני בקהילה טיפולית הרחק מסביבת חייו. הנאשם סירב להשתלב בקהילה טיפולית, אך הסכים להשתלב במרכז יום. שירות מבחן מצא להגמיש את תכנית הטיפול המוצעת על מנת לגייס את הנאשם לשיקום, אך למעשה ובניגוד להצהרתו, הנאשם חדל להגיע ליחידה להתמכרויות, ניתק קשר עם שירות מבחן, והביע רצון לסיים את ההליך.",תסקירי שירות מבחן וחוות דעת הממונה,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן
SH-21-03-7171-604,"באוגוסט 2023 הוצא הנאשם מההליך הקהילתי, בהיותו בשלב 2 מתוך חמשת שלבי תכנית השלבים.",תסקירי שירות מבחן וחוות דעת הממונה,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן
SH-21-03-7171-604,"לקראת הגשת התסקיר לעונש ניסה שירות מבחן ליצור קשר עם הנאשם, אך ללא הצלחה. מדברי הסנגור עולה כי הנאשם אינו עומד בקשר גם איתו. בנסיבות, מאז יוני 2023 אין מידע עדכני אודות הנאשם.",תסקירי שירות מבחן וחוות דעת הממונה,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן
SH-21-03-7171-604,"בסיכומו של הליך, שירות מבחן התרשם כי הנאשם אינו מכיר בחיוניות הטיפול האינטנסיבי לחייו,  הוא בעל מוטיבציה נמוכה לשינוי, ולא ניתן להצביע על הפחתה כלשהי בסיכון בעניינו. שירות מבחן המליץ להטיל על הנאשם ענישה מוחשית וקונקרטית, אף שלזכותו צוינה העובדה כי לא נפתחו נגדו תיקים נוספים.",תסקירי שירות מבחן וחוות דעת הממונה,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן,תסקיר שירות מבחן
SH-21-03-7171-604,מטעם המאשימה הוגש תדפיס מידע פלילי ותעבורתי.,ראיות לעונש,ראיות לעונש,ראיות לעונש,ראיות לעונש,ראיות לעונש,ראיות לעונש
SH-21-03-7171-604,"לחובת הנאשם ששה רישומים פליליים, מרביתם בעבירות סחר בסמים. בגינם שהה הנאשם שנתיים במעון נעול, וריצה חמישה עונשי מאסר שמשכם הכולל הינו כחמש וחצי שנים.",ראיות לעונש,ראיות לעונש,ראיות לעונש,ראיות לעונש,ראיות לעונש,ראיות לעונש
SH-21-03-7171-604,"במסגרת ההליך הפלילי האחרון, ת""פ 58073-02-18, הוטלו על הנאשם בין היתר עונשים מותנים, הכוליים מאסר בן 10 חודשים באם יבצע הנאשם עבירת סמים מסוג פשע, ופסילת רישיון הנהיגה למשך 9 חודשים, באם יבצע עבירה לפי פקודת הסמים המסוכנים. עונשים אלה ברי הפעלה.",ראיות לעונש,ראיות לעונש,ראיות לעונש,ראיות לעונש,ראיות לעונש,ראיות לעונש
SH-21-03-7171-604,"בנוסף לחובת הנאשם שש הרשעות תעבורתיות, מהן חמש מסוג עבירת קנס.",ראיות לעונש,ראיות לעונש,ראיות לעונש,ראיות לעונש,ראיות לעונש,ראיות לעונש
SH-21-03-7171-604,"ב""כ המאשימה עמדה בטיעוניה על חומרת העבירות שביצע הנאשם, הערכים המוגנים בחובן, מעורבותו העמוקה של הנאשם בפלילים, ועברו המכביד הרלוונטי.",טיעונים לעונש,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים
SH-21-03-7171-604,"בהתייחס לנסיבות ביצוע העבירות טענה ב""כ המאשימה כי זמינות הסם ללא תכנון מוקדם מעידה על עומק מעורבות הנאשם בעולם הסם, ועבירת הרכוש, אף שנסיבותיה קלות, מלמדת על המשך מעורבות הנאשם בפלילים, על סוגיו השונים. התובעת עתרה לקבוע מתחם ענישה הנע בין 8 ל- 18 חודשי מאסר בפועל בגין עבירת הסם, ומתחם שבין מאסר מותנה ועד מספר חודשי מאסר בפועל בגין עבירת הרכוש.",טיעונים לעונש,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים
SH-21-03-7171-604,"בהתייחס לעונש המתאים לנאשם, המאשימה עמדה על הודאת הנאשם במיוחס לו, והאחריות שנטל למעשיו. לשיטת המאשימה, אין לראות בכניסת הנאשם להליך הקהילתי נסיבה מקלה, נוכח הקשיים המשמעותיים שעלו בקשר עם שירות מבחן, המוטיבציה הנמוכה שגילה הנאשם לשיקום, והרושם כי מסוכנותו לא פחתה.",טיעונים לעונש,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים
SH-21-03-7171-604,"במכלול עתרה המאשימה להכריז על הנאשם ""סוחר סמים"", ולהטיל עליו עונש שלא יפחת מ-14 חודשי מאסר בגין שני התיקים, מאסר מותנה, קנס בסך 3,000 ₪, חילוט סך של 1,802 ₪ שנתפסו, ופסילת רישיון נהיגה בפועל ועל תנאי. המאשימה עתרה בנוסף להפעיל את העונשים ברי ההפעלה, היינו מאסר בן 10 חודשים ופסילת רישיון הנהיגה למשך 9 חודשים, חלקם במצטבר לכל עונש אחר שיוטל.",טיעונים לעונש,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים
SH-21-03-7171-604,"ב""כ הנאשם עמד בטיעוניו על הודאת הנאשם במיוחס לו, המפנה התודעתי שעבר, השתלבותו בהליך הקהילתי, והעובדה שלא נפתחו נגדו תיקים חדשים בחלוף הזמן. הסנגור סקר בטיעוניו את ההליך השיקומי, השתלבות הנאשם ביחידה להתמכרויות, ובדיקות השתן הנקיות משרידי סם שמסר. עוד ציין הסנגור את נסיבות חיי הנאשם שמנעו לתקופה את השתלבותו בטיפול, ואת הרקע המשפחתי והתרבותי שהיוו חסם משמעותי להשלמת השיקום.",טיעונים לעונש,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים
SH-21-03-7171-604,"בהתייחס לעבירות הנידונות, ב""כ הנאשם עמד על נסיבותיהן הקלות, וטען כי מתחם העונש שנתבקש על ידי המאשימה חורג בחומרתו. אשר לעונש המתאים לנאשם, ובשים לב למאמציו השיקומיים ומצבו האישי והכלכלי, עתר הסנגור להטלת עונש המצוי בתחתית המתחם, הימנעות מחילוט, וריצוי בחופף להפעלת העונשים המותנים. ב""כ הנאשם עתר בנוסף שלא להכריז על הנאשם כסוחר סמים, ואף הביע הסכמה לחילוט מלוא הכספים שנתפסו, היה ובית המשפט יימנע מההכרזה.",טיעונים לעונש,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים
SH-21-03-7171-604,"הנאשם בדבריו שיתף כי קיווה להשתקם, אך סביבת מגוריו לא אפשרה את השלמת הטיפול. עוד שיתף כי הוא עתיד להינשא במאי 2024, וביקש לדחות את ריצוי עונשו לאחר מועד החתונה.",טיעונים לעונש,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים,טיעוני הצדדים
SH-21-03-7171-604,"בתי המשפט שבו ועמדו על החומרה הגלומה בעבירות הסמים, ומדיניות הענישה הצריכה להינקט כלפי כלל המעורבים בשרשרת הפצת הסם. הערכים החברתיים המוגנים העומדים ביסוד עבירת הסחר הינם הסדר הציבורי, שלום הציבור ובריאותו. אין צורך להכביר במילים אודות שיעור הנזק, הישיר והעקיף, הנגרם למשתמשי הסם, בני משפחותיהם והציבור בכללותו, וזאת בפרט שעה שמדובר בסמים קשים.",דיון,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"לצד האמור בפסיקה נקבע מנעד ענישה רחב, הנקבע בין היתר מסוג הסם, כמותו, ומידת מרכזיותו של הנאשם בשרשרת הפצת הסם (ע""פ 6548/17  לבדב נ' מדינת ישראל (נבו 30/1/2018)).",דיון,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"במקרה שלפני, מדובר בעבירת סחר אחת בסם מסוכן מסוג קוקאין, שלא קדם לה תכנון מוקדם, ובהיקף עסקה זעיר. אמנם נסיבות המכירה עלולות להעיד על זמינות הנאשם לסם, אך מנגד מדובר בעסקה בודדת בשווי 100 ₪ בלבד, ובכמות סם קטנה, אף ביחס לשיעורי ההחזקה העצמית הקבועים בתוספת השניה לפקודת הסמים המסוכנים (בענייננו 0.0882 גרם אל מול רף ההחזקה לצריכה עצמית של קוקאין העומד על 0.3 גרם). בנסיבות אלו, לא שוכנעתי כי האישום כשלעצמו מלמד על מרכזיות הנאשם בשרשרת הפצת הסם או על היותו סוחר סמים, וזאת מבלי להתעלם מעברו המכביד בעבירות סחר.",דיון,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"אשר על כן צודק ב""כ הנאשם כי המקרים בפסיקה אליהם הפנתה המאשימה אינם תואמים את חומרת המקרה שבפני. אפרט:",דיון,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"ברע""פ 126/15 חביף נ' מדינת ישראל (נבו 15.01.15) נדון עניינו של נאשם שמכר סם מסוכן מסוג קוקאין לסוכן משטרתי בשלושה אירועים שונים. משקלי המכירה בכל אחת מהעסקאות עלו על רף ההחזקה העצמית המינימלית (0.39 גרם, 0.81 גרם ו-2.5 גרם). באותו מקרה אושר מתחם עונש לכל מכירה הנע בין 8 ל-18 חודשי מאסר, תוך שצוין כי המתחם הולם ואף מקל.",דיון,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"ברע""פ 8408/15 חביב נ' מדינת ישראל (נבו 9.12.15), נדון עניינו של נאשם שהורשע בעבירות סחר והחזקת סמים שלא לצריכה עצמית, בשלושה אירועים שונים. במקרה זה העסקאות כללו תכנון ותיאום מוקדם, ונסיבות המכירות עלו באופן ניכר על רף ההחזקה המינימלית (1.1 גרם, 10 אריזות במשקל העולה על 5 גרם, ואריזות במשקל העולה על 15 גרם). גם שם אושר מתחם עונש לכל מכירה הנע בין 8 ל-18 חודשי מאסר בפועל.",דיון,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"וכן ברע""פ 5494/19 רנד נ' מדינת ישראל (נבו 22.8.19) נדון עניינו של נאשם שהורשע בעבירת סחר והחזקת סם שלא לצריכה עצמית. באותו מקרה העסקה בוצעה מול שני לקוחות, ונמכרו במסגרתה שלוש יחידות קריסטל, כשבמקביל החזיק הנאשם ברכבו 11 יחידות של הרואין ו-8 יחידות של קוקאין. בנסיבות אלה נקבע מתחם ענישה הנע בין 6 ל- 18 חודשי מאסר בפועל.",דיון,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"אציין כי לא מצאתי בפסיקה מתחם התואם את הנסיבות שבפנינו, ואולם לשם ההשוואה מצאתי להביא בנוסף את פסקי הדין הבאים, תוך שימת לב לנסיבותיהם החמורות יחסית:",דיון,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"ברע""פ 65/15 מסראווה נ' מדינת ישראל  (נבו 13.1.2015) נדחתה בקשת רשות ערעור של מי שהורשע בשתי עבירות של סחר בקוקאין תמורת 200 ש""ח. באותו מקרה נקבע מתחם ענישה של 18-6 חודשי מאסר בגין שני אירועי הסחר.",דיון,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"ברע""פ 7681/13 דקה נ' מדינת ישראל  (נבו 21.1.2014) נדחתה בקשת רשות ערעור של נאשם שנדון ל-10 חודשי מאסר בגין שתי עבירות של סחר בסם מסוכן מסוג הרואין במשקל מצטבר של כשלושה גרם. מתחם הענישה שנקבע באותו מקרה היה 12-6 חודשי מאסר לכל אחת ממכירות הסם.",דיון,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"בעפ""ג (מרכז-לוד) 9680-01-22 טוגנטמן נ' מדינת ישראל )נבו 3.7.23) נדון עניינו של נאשם שהורשע בתיווך לסחר בסם LSD  בבקבוקן שהכיל 0.1 מ""מ, אותו מסר לסוכן משטרתי. באותו מקרה נקבע מתחם עונש הנע בין מספר חודשי מאסר ועד 12 חודשים, ובהסכמת הצדדים בערעור הועמד עונשו של הנאשם על 9 חודשי מאסר בעבודות שירות.",דיון,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"לאור האמור, בהינתן עסקה בודדת וכמות סם מסוג קוקאין המצויה בטווח ההחזקה לצריכה עצמית, מצאתי לקבוע מתחם ענישה הנע בין 4 ל-12 חודשי מאסר בפועל.",דיון,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"באשר לעבירת החזקת רכוש החשוד כגנוב, הערך החברתי המוגן בעבירה זו הינו הגנה על קניינו שלומו ובטחונו של הפרט. במקרה שבפני, הנאשם רכש מיטלטלין במחיר נמוך משמעותית משווים, ובכך הקים את יסודות העבירה. מעשיו לא לוו בביצוע עבירות נוספות מתחום הרכוש, הוא עצמו לא נחשד כמעורב בגניבה, וממילא הפגיעה בערך המוגן מצויה ברף הנמוך ביותר.",דיון,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"בחינת הפסיקה מעלה כי מתחם הענישה בגין עבירה זו, אף בנסיבות חמורות מאלו שבפנינו, נע משל""צ והתחייבות ועד מאסר מותנה. ראו ת""פ (שלום רח') 47605-05-12 מדינת ישראל נ' מוסיס (נבו 03.03.2014), ת""פ 5861/09 מדינת ישראל נ' כלבוני (נבו 14.2.10); ת""פ 1994/08 מדינת ישראל נ' קרינאוי (8.2.10); ת""פ 1515/06 מדינת ישראל נ' אמיל חסן (נבו 9.12.12).",דיון,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"הנאשם, כבן 29, נסיבות חייו האישיות והמשפחתיות אינן קלות, ולקשייו מילדות זיקה מלאה למעורבותו בעבריינות.", מכאן לנאשם:,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"לחובת הנאשם עבר מכביד משמעותי ורלוונטי בגין עבירות סמים רבות, ונראה כי העונשים הכבדים שהוטלו עליו לאורך השנים לא הועילו ולא היוו גורם מרתיע מספיק עבורו. העבירות שבפני בוצעו שעה שתלויים ועומדים נגד הנאשם עונשי מאסר ופסילה מותנים, וגם בכך יש כדי להוות נסיבה לחומרה.", מכאן לנאשם:,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"לזכות הנאשם ייאמר כי הוא מעונין להשתקם, ואף התרשמתי באופן בלתי אמצעי כי הוא עייף מאורח החיים השולי ומעוניין לפתוח דף חדש בחייו. ואולם בכך לא די. על הנאשם לעשות צעדים ממשיים, להשקיע, ולהתמיד בחתירתו לשיקום וגמילה, אך נראה כי לעת הזו אין לו כוחות מספיקים לביצוע משימת חייו.", מכאן לנאשם:,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"השתלבות הנאשם בשיקום במסגרת המאסר האחרון יכלה היתה להוות נקודת מפנה של ממש בחייו, לו היה משלים את הטיפול כפי שהוצע לו. גם לאחר שמעד וביקש להשתלב בהליך הקהילתי ניתן היה לראותו כמי שדבק בהחלטה השיקומית, ופועל להצלחתה. ואולם, ככל שהתקדם ההליך המשפטי ניתן היה להיווכח בדלות כוחותיו לביסוס חיים נורמטיביים, כל עוד הוא כורך את חייו בנוף ילדותו וסביבת מגוריו, שאינם תורמים לשיקומו, וכפי שהוא עצמו ער לדבר (תסקיר התאמה מיום 6.2.22). לעניין זה אין אלא לקוות כי נישואיו בימים אלה לבחירת ליבו ישנו את סביבת חייו ויהוו עבורו עוגן ומקור תמיכה שירחיקו אותו בעתיד מפלילים.", מכאן לנאשם:,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"בנוסף, לזכות הנאשם יש לציין את הודאתו במיוחס לו, ואי פתיחת תיקים חדשים המשטרה ככל הידוע לבית המשפט מזה שנתיים ומחצה, על המשמעות הרבה שיש לייחס לכך נוכח עומק ותדירות הסתבכויותיו בעבר.", מכאן לנאשם:,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"בשים לב למכלול הנסיבות, ומבלי להתעלם מהעבר המכביד והרלוונטי של הנאשם, אני סבור כי יש לגזור את העונש במקרה זה בחלק הנמוך של המתחמים, אך לא בתחתיתם. תוצאה זו מגלמת בעיני את האמון ברצונו של הנאשם לעצור את מעגל הפשע אליו נקלע. עם האמור, איני סבור כי נכון להורות על חפיפה מלאה בין העונש המושת בהליך זה עם המאסר המותנה המופעל, שעה שהנאשם הפר את האמון שניתן לו במסגרת ההליך המשפטי הקודם, ובהעדר המלצה שיקומית בהליך שבפני. ראיתי לחפוף את עונשי המאסר מהנימוקים שפורטו לעיל ובניהם ניסיונות השיקום והחומרה הנמוכה של העבירות שבוצעו.", מכאן לנאשם:,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"כפי שציינתי מעלה, לא התרשמתי כי יש בנסיבות עבירת הסחר כדי להכריז על הנאשם כ""סוחר סמים"", ועל כן נמנעתי מקביעה זו. בהתאם לא מצאתי להורות על חילוט הכספים שנתפסו, גם משלא הובהרו נסיבות תפיסתם וזיקתם לעבירת הסם שבוצעה. הסכום עצמו יועבר מלואו לטובת הקנס אשר יוטל על הנאשם במסגרת גזר הדין.", מכאן לנאשם:,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,אני משית אפוא על הנאשם את העונשים הבאים:,סוף דבר,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"הפעלת עונש מאסר מותנה בן 10 חודשים שנגזר על הנאשם בת""פ (רמלה) 58073-02-18 ביום 9.7.18.",סוף דבר,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"6 חודשי מאסר לריצוי בפועל. 4 חודשים מתקופה זו ירוצו בחופף לעונש אשר הושת על הנאשם בסעיף א' וחודשיים יצטברו לעונש זה, כך שבסך הכולל ירצה הנאשם 12 חודשי מאסר.",סוף דבר,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,12 חודשי מאסר אותם לא ירצה אלא אם בתוך שלוש שנים מיום שחרורו ממאסר ישוב ויעבור עבירה מסוג פשע על פקודת הסמים המסוכנים.,סוף דבר,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,4 חודשי מאסר אותם לא ירצה אלא אם בתוך שלוש שנים מיום שחרורו ממאסר ישוב ויעבור עבירת רכוש מסוג עוון או פשע.,סוף דבר,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"קנס בסך 2,000 ₪, הקנס ישולם עד ליום 1.1.25.",סוף דבר,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"מורה על קיזוז הקנס מהסכום אשר נתפס עם מעצרו של הנאשם. יתרת הסכום, ככל שתהיה כזו, תשולם לא יאוחר מיום 1.1.25.",סוף דבר,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,6 חודשי פסילת הנאשם מלנהוג רכב.,סוף דבר,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,הנאשם יפקיד רישיונו במזכירות בית משפט בהתאם להחלטה שתינתן עם מתן גזר הדין.,סוף דבר,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"הפעלת פסילת רישיון הנהיגה למשך 9 חודשים, כפי שנגזר על הנאשם בת""פ (רמלה) 58073-02-18 מיום 9.7.18. שבעה חודשים מתקופה זו ירוצו בחופף לעונש אשר הושת על הנאשם בסעיף וחודשיים (2) יצטברו לעונש זה. בסך הכל ייפסל הנאשם מלנהוג ברכב לתקופה של 11 חודשים. תקופת מאסרו של הנאשם לא תובא במניין הימים. הנאשם פטור מהפקדת רשיון.",סוף דבר,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,12 חודשי פסילה מלנהוג אותם לא ירצה הנאשם אלא אם בתוך שלוש שנים מיום שחרורו ממאסר ישוב ויעבור על עבירה לפי פקודת הסמים המסוכנים.,סוף דבר,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,הנאשם יתייצב ביום 20.8.24 בשעה 08:00 בבית כלא ניצן עם תעודת זהות לתחילת ריצוי העונש.,סוף דבר,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-03-7171-604,"להבטחת ההתייצבות, מורה על צו עיכוב יציאה מן הארץ עד סיום ריצוי תקופת המאסר.",סוף דבר,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה,דיון והכרעה
SH-21-09-42879-201,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  13, 19א",nothing,מידע אחר,מידע אחר,מידע אחר,מידע אחר,מידע אחר
SH-21-09-42879-201,"הנאשם הורשע על פי הודאתו במסגרת הסדר טיעון בכתב אישום מתוקן, האוחז בשני אישומים, בביצוע שתי עבירות של סחר בסמים לפי סעיף 13 בצירוף סעיף 19א לפקודת הסמים המסוכנים (נוסח חדש) תשל""ג- 1973 (להלן: ""הפקודה"").",כתב האישום והסדר הטיעון,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-21-09-42879-201,"בתמצית יצוין, כי ההסדר בין הצדדים כלל הסכמות רק לעניין תיקון כתב האישום, כך שמכתב האישום המקורי נמחק האישום הראשון והנאשם הודה באישום השני והשלישי (למען הסדר הטוב אישומים אלה – יכונו האישום הראשון ושני). כמו כן, במסגרת ההסדר הופנה הנאשם לקבל תסקיר לעניין העונש. יודגש כי ההסדר בין הצדדים לא כלל הסכמה לעניין העונש.",כתב האישום והסדר הטיעון,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-21-09-42879-201,"מעובדות כתב האישום המתוקן בו הורשע הנאשם, עולה כי במועדים הרלוונטיים לכתב האישום, הופעל השוטר ג'רמי דיין כסוכן משטרתי (להלן: ""הסוכן""), לשם מיגור תופעת הסחר בסמים מסוכנים והפצתם.",כתב האישום והסדר הטיעון,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-21-09-42879-201,"מעובדות האישום הראשון בו הורשע הנאשם, עולה כי ביום 31.8.21 בשעה 17:36 לערך, ביקש הסוכן לרכוש חמישה כדורי סם מסוכן מסוג MDMA באמצעות היישומון ""טלגראם"". בקשתו של הסוכן הועברה לנאשם באמצעות היישומון יחד עם הכתובת המבוקשת למשלוח הסם בכיכר הדווידקה בירושלים. בהמשך למתואר, התקשר הנאשם לסוכן על מנת לתאם את ביצוע העסקה ולעדכנו כי הוא בדרכו למקום. בסמוך לשעה 17:51 נפגשו הנאשם והסוכן במקום. בשלב זה, העביר הנאשם לסוכן 5 כדורי סם מסוג MDMA, ובתמורה קיבל הנאשם מהסוכן 400 ₪ במזומן ועזב את המקום.",כתב האישום והסדר הטיעון,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
